null_family,draw,statistic,value
source_block_target_permutation,110,lag_family_full_r2,0.567280060283814
lag_covariance_surrogate_features,110,lag_family_full_r2,0.2880999254627493
within_source_target_permutation,110,xi_star_r2,0.03664334703653349
within_source_target_permutation,111,lag_family_full_r2,0.4536725655068571
source_block_target_permutation,111,lag_family_full_r2,0.44266956350326203
lag_covariance_surrogate_features,111,lag_family_full_r2,0.14572988267682863
within_source_target_permutation,111,xi_star_r2,0.07078111084973593
within_source_target_permutation,112,lag_family_full_r2,0.5100208969838157
source_block_target_permutation,112,lag_family_full_r2,0.291544749634544
lag_covariance_surrogate_features,112,lag_family_full_r2,0.22207011190648263
within_source_target_permutation,112,xi_star_r2,0.005458659447222014
within_source_target_permutation,113,lag_family_full_r2,0.4904589743829182
source_block_target_permutation,113,lag_family_full_r2,0.18309280185104482
lag_covariance_surrogate_features,113,lag_family_full_r2,0.16330531644593071
within_source_target_permutation,113,xi_star_r2,0.0005063487988450355
within_source_target_permutation,114,lag_family_full_r2,0.6890533381461024
source_block_target_permutation,114,lag_family_full_r2,0.353721236345909
lag_covariance_surrogate_features,114,lag_family_full_r2,0.09297792993147491
within_source_target_permutation,114,xi_star_r2,0.14245638300450902
within_source_target_permutation,115,lag_family_full_r2,0.4863853640841217
source_block_target_permutation,115,lag_family_full_r2,0.3308145526079911
lag_covariance_surrogate_features,115,lag_family_full_r2,0.20704598434143195
within_source_target_permutation,115,xi_star_r2,0.03460967649079005
within_source_target_permutation,116,lag_family_full_r2,0.4154967139413277
source_block_target_permutation,116,lag_family_full_r2,0.2674827387043468
lag_covariance_surrogate_features,116,lag_family_full_r2,0.10162846274970727
within_source_target_permutation,116,xi_star_r2,0.013848624004075827
within_source_target_permutation,117,lag_family_full_r2,0.44275138741287
source_block_target_permutation,117,lag_family_full_r2,0.43029125148966385
lag_covariance_surrogate_features,117,lag_family_full_r2,0.08095700500466385
within_source_target_permutation,117,xi_star_r2,0.005398295255197083
within_source_target_permutation,118,lag_family_full_r2,0.46832693301529815
source_block_target_permutation,118,lag_family_full_r2,0.3763452380902337
lag_covariance_surrogate_features,118,lag_family_full_r2,0.1587728540920158
within_source_target_permutation,118,xi_star_r2,0.05355842153735024
within_source_target_permutation,119,lag_family_full_r2,0.4311111846983148
source_block_target_permutation,119,lag_family_full_r2,0.27844526396702274
lag_covariance_surrogate_features,119,lag_family_full_r2,0.12259854972290107
within_source_target_permutation,119,xi_star_r2,0.009427887489735443
within_source_target_permutation,120,lag_family_full_r2,0.5306615115572042
source_block_target_permutation,120,lag_family_full_r2,0.25289435401086147
lag_covariance_surrogate_features,120,lag_family_full_r2,0.05280600993095008
within_source_target_permutation,120,xi_star_r2,0.047209203378441034
within_source_target_permutation,121,lag_family_full_r2,0.42616572198519465
source_block_target_permutation,121,lag_family_full_r2,0.13340054939602852
lag_covariance_surrogate_features,121,lag_family_full_r2,0.39584616568258313
within_source_target_permutation,121,xi_star_r2,0.031440666354961344
within_source_target_permutation,122,lag_family_full_r2,0.5802658326017975
source_block_target_permutation,122,lag_family_full_r2,0.2866051622126847
lag_covariance_surrogate_features,122,lag_family_full_r2,0.20756657922590105
within_source_target_permutation,122,xi_star_r2,1.9080355904810276e-05
within_source_target_permutation,123,lag_family_full_r2,0.5235370706227465
source_block_target_permutation,123,lag_family_full_r2,0.46145205548144197
lag_covariance_surrogate_features,123,lag_family_full_r2,0.08316424654587518
within_source_target_permutation,123,xi_star_r2,0.006550300868418679
within_source_target_permutation,124,lag_family_full_r2,0.5172941775728979
source_block_target_permutation,124,lag_family_full_r2,0.4545637968698971
lag_covariance_surrogate_features,124,lag_family_full_r2,0.1758705526793526
within_source_target_permutation,124,xi_star_r2,0.02784224721610362
within_source_target_permutation,125,lag_family_full_r2,0.8042612532020251
source_block_target_permutation,125,lag_family_full_r2,0.5644767225157772
lag_covariance_surrogate_features,125,lag_family_full_r2,0.13570593978754553
within_source_target_permutation,125,xi_star_r2,0.10011107970307853
within_source_target_permutation,126,lag_family_full_r2,0.46061660351491174
source_block_target_permutation,126,lag_family_full_r2,0.382647451249697
lag_covariance_surrogate_features,126,lag_family_full_r2,0.38224409697002415
within_source_target_permutation,126,xi_star_r2,0.0516807686124503
within_source_target_permutation,127,lag_family_full_r2,0.5949639275183364
source_block_target_permutation,127,lag_family_full_r2,0.1870301027937129
lag_covariance_surrogate_features,127,lag_family_full_r2,0.19126903110180737
within_source_target_permutation,127,xi_star_r2,0.07740709824966352
within_source_target_permutation,128,lag_family_full_r2,0.5399818697070111
source_block_target_permutation,128,lag_family_full_r2,0.49217181288634426
lag_covariance_surrogate_features,128,lag_family_full_r2,0.17195232388475046
within_source_target_permutation,128,xi_star_r2,0.09859329244774528
within_source_target_permutation,129,lag_family_full_r2,0.5603747972731128
source_block_target_permutation,129,lag_family_full_r2,0.17848552557012975
lag_covariance_surrogate_features,129,lag_family_full_r2,0.26390724276920796
within_source_target_permutation,129,xi_star_r2,0.1700181886776838
within_source_target_permutation,130,lag_family_full_r2,0.5306569187757479
source_block_target_permutation,130,lag_family_full_r2,0.7061882966797595
lag_covariance_surrogate_features,130,lag_family_full_r2,0.23109691315956848
within_source_target_permutation,130,xi_star_r2,0.061197844078613284
within_source_target_permutation,131,lag_family_full_r2,0.49675190496091703
source_block_target_permutation,131,lag_family_full_r2,0.47884333556931136
lag_covariance_surrogate_features,131,lag_family_full_r2,0.11759635289839254
within_source_target_permutation,131,xi_star_r2,0.008387066798033471
within_source_target_permutation,132,lag_family_full_r2,0.4837444674025466
source_block_target_permutation,132,lag_family_full_r2,0.29231276690299
lag_covariance_surrogate_features,132,lag_family_full_r2,0.1378475322269529
within_source_target_permutation,132,xi_star_r2,0.08626734070071285
within_source_target_permutation,133,lag_family_full_r2,0.5157942940665811
source_block_target_permutation,133,lag_family_full_r2,0.5398849475695491
lag_covariance_surrogate_features,133,lag_family_full_r2,0.2896041792898373
within_source_target_permutation,133,xi_star_r2,0.018942669778741483
within_source_target_permutation,134,lag_family_full_r2,0.4236708690097768
source_block_target_permutation,134,lag_family_full_r2,0.47362370459099423
lag_covariance_surrogate_features,134,lag_family_full_r2,0.29322110531901047
within_source_target_permutation,134,xi_star_r2,0.0016210464564632154
within_source_target_permutation,135,lag_family_full_r2,0.4613654520544854
source_block_target_permutation,135,lag_family_full_r2,0.511967521558818
lag_covariance_surrogate_features,135,lag_family_full_r2,0.31116930091281136
within_source_target_permutation,135,xi_star_r2,0.0027468493282505335
within_source_target_permutation,136,lag_family_full_r2,0.3874831777185279
source_block_target_permutation,136,lag_family_full_r2,0.23269631693635395
lag_covariance_surrogate_features,136,lag_family_full_r2,0.07428658534667665
within_source_target_permutation,136,xi_star_r2,0.0605132745537601
within_source_target_permutation,137,lag_family_full_r2,0.5413062900106158
source_block_target_permutation,137,lag_family_full_r2,0.4036005383092276
lag_covariance_surrogate_features,137,lag_family_full_r2,0.08627298974575759
within_source_target_permutation,137,xi_star_r2,0.017909747086778394
within_source_target_permutation,138,lag_family_full_r2,0.4519083943488158
source_block_target_permutation,138,lag_family_full_r2,0.7320225912992663
lag_covariance_surrogate_features,138,lag_family_full_r2,0.08661984055633698
within_source_target_permutation,138,xi_star_r2,0.08364792937349852
within_source_target_permutation,139,lag_family_full_r2,0.5754218904021131
source_block_target_permutation,139,lag_family_full_r2,0.5433834382543676
lag_covariance_surrogate_features,139,lag_family_full_r2,0.10000751856672352
within_source_target_permutation,139,xi_star_r2,0.2640990834740916
within_source_target_permutation,140,lag_family_full_r2,0.5068905098483594
source_block_target_permutation,140,lag_family_full_r2,0.26683827651352554
lag_covariance_surrogate_features,140,lag_family_full_r2,0.06482031686018086
within_source_target_permutation,140,xi_star_r2,0.0001983178909427119
within_source_target_permutation,141,lag_family_full_r2,0.4478542195778922
source_block_target_permutation,141,lag_family_full_r2,0.5829470779303119
lag_covariance_surrogate_features,141,lag_family_full_r2,0.07749356685533537
within_source_target_permutation,141,xi_star_r2,0.009685236238967443
within_source_target_permutation,142,lag_family_full_r2,0.6379434006845918
source_block_target_permutation,142,lag_family_full_r2,0.31149950028329787
lag_covariance_surrogate_features,142,lag_family_full_r2,0.03675765728548186
within_source_target_permutation,142,xi_star_r2,0.09405947179874186
within_source_target_permutation,143,lag_family_full_r2,0.573089404255323
source_block_target_permutation,143,lag_family_full_r2,0.5474048278528428
lag_covariance_surrogate_features,143,lag_family_full_r2,0.058697821749331136
within_source_target_permutation,143,xi_star_r2,0.07799414104500535
within_source_target_permutation,144,lag_family_full_r2,0.40525475938920064
source_block_target_permutation,144,lag_family_full_r2,0.34809753792083986
lag_covariance_surrogate_features,144,lag_family_full_r2,0.1607106765906554
within_source_target_permutation,144,xi_star_r2,0.008197507368676304
within_source_target_permutation,145,lag_family_full_r2,0.5333640395968722
source_block_target_permutation,145,lag_family_full_r2,0.12153817633799902
lag_covariance_surrogate_features,145,lag_family_full_r2,0.02197318010846039
within_source_target_permutation,145,xi_star_r2,0.016115156102306072
within_source_target_permutation,146,lag_family_full_r2,0.5279666734342509
source_block_target_permutation,146,lag_family_full_r2,0.2356321512811551
lag_covariance_surrogate_features,146,lag_family_full_r2,0.0912800391662918
within_source_target_permutation,146,xi_star_r2,0.16899801428210903
within_source_target_permutation,147,lag_family_full_r2,0.4836015327717721
source_block_target_permutation,147,lag_family_full_r2,0.4531989105281764
lag_covariance_surrogate_features,147,lag_family_full_r2,0.08133246855268517
within_source_target_permutation,147,xi_star_r2,0.06630091607722488
within_source_target_permutation,148,lag_family_full_r2,0.39444012422306896
source_block_target_permutation,148,lag_family_full_r2,0.5754841046770529
lag_covariance_surrogate_features,148,lag_family_full_r2,0.22500296539053277
within_source_target_permutation,148,xi_star_r2,0.010691499913825453
within_source_target_permutation,149,lag_family_full_r2,0.46846253099243385
source_block_target_permutation,149,lag_family_full_r2,0.4071655676276199
lag_covariance_surrogate_features,149,lag_family_full_r2,0.15698531445343356
within_source_target_permutation,149,xi_star_r2,0.019699085630060065
within_source_target_permutation,150,lag_family_full_r2,0.5191996298393138
source_block_target_permutation,150,lag_family_full_r2,0.33353983398082343
lag_covariance_surrogate_features,150,lag_family_full_r2,0.19172591631627234
within_source_target_permutation,150,xi_star_r2,0.03254443254063388
within_source_target_permutation,151,lag_family_full_r2,0.792644610553743
source_block_target_permutation,151,lag_family_full_r2,0.43948670178385185
lag_covariance_surrogate_features,151,lag_family_full_r2,0.42018733878618375
within_source_target_permutation,151,xi_star_r2,0.19112857177040454
within_source_target_permutation,152,lag_family_full_r2,0.5797715956564468
source_block_target_permutation,152,lag_family_full_r2,0.6173674387167549
lag_covariance_surrogate_features,152,lag_family_full_r2,0.11248022453248507
within_source_target_permutation,152,xi_star_r2,0.11082553012692631
within_source_target_permutation,153,lag_family_full_r2,0.6746364669516327
source_block_target_permutation,153,lag_family_full_r2,0.3262408487924534
lag_covariance_surrogate_features,153,lag_family_full_r2,0.10594499119200029
within_source_target_permutation,153,xi_star_r2,0.10187343213211064
within_source_target_permutation,154,lag_family_full_r2,0.592142808382046
